ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump
1126,1,0,1,0, 272.990000000000009,  19.469999999999999, 252.030000000000001
1127,0,0,0,0, 280.379999999999995,  12.279999999999999, 259.959999999999980
1128,0,0,0,0, 297.120000000000005,  14.410000000000000, 278.069999999999993
1129,2,0,2,0, 300.649999999999977,  10.300000000000001, 282.040000000000020
1130,0,0,0,0, 304.879999999999995,   4.780000000000000, 287.000000000000000
1131,0,0,0,0, 315.860000000000014,   8.410000000000000, 303.939999999999998
1132,0,0,0,0, 320.889999999999986,   4.500000000000000, 307.370000000000005
1133,0,0,0,0, 328.040000000000020,   4.240000000000000, 315.420000000000016
1134,0,0,0,0, 336.910000000000025,   6.950000000000000, 325.300000000000011
1135,0,0,0,0, 344.430000000000007,   9.230000000000000, 329.800000000000011
1136,0,0,0,0, 348.750000000000000,   9.670000000000000, 334.560000000000002
1137,0,0,0,0, 352.610000000000014,  11.630000000000001, 339.100000000000023
1138,0,0,0,0, 358.750000000000000,  17.550000000000001, 345.730000000000018
1139,0,0,0,0, 350.500000000000000,   8.420000000000000, 341.189999999999998
1140,0,0,0,0, 348.079999999999984,  10.550000000000001, 339.430000000000007
1141,0,0,0,0, 344.050000000000011,  15.550000000000001, 336.500000000000000
1142,0,0,0,0, 342.519999999999982,  20.300000000000001, 335.920000000000016
1143,0,0,0,0, 338.740000000000009,  24.670000000000002, 332.959999999999980
1144,0,0,0,0, 336.139999999999986,  21.840000000000000, 331.410000000000025
1145,0,0,0,0, 333.800000000000011,  18.780000000000001, 330.139999999999986
1146,0,0,0,0, 332.430000000000007,  13.500000000000000, 322.000000000000000
1147,0,0,0,0, 331.050000000000011,  16.510000000000002, 328.519999999999982
1148,0,0,0,0, 328.180000000000007,  15.880000000000001, 326.759999999999991
1149,0,0,0,0, 323.870000000000005,  15.930000000000000, 323.939999999999998
1150,0,0,0,0, 319.660000000000025,  19.789999999999999, 321.519999999999982
1151,0,0,0,0, 318.000000000000000,  25.430000000000000, 320.860000000000014
1152,0,0,0,0, 315.750000000000000,  23.739999999999998, 319.600000000000023
1153,0,0,0,0, 441.339999999999975,  11.000000000000000, 434.149999999999977
1154,0,0,0,0, 440.790000000000020,  10.940000000000000, 434.779999999999973
1155,0,0,0,0, 438.500000000000000,  11.190000000000000, 433.110000000000014
1156,0,0,0,0, 437.879999999999995,  14.130000000000001, 433.160000000000025
1157,0,0,0,0, 407.779999999999973,   9.550000000000001, 401.319999999999993
1158,0,0,0,0, 408.870000000000005,   9.600000000000000, 401.759999999999991
1159,0,0,0,0, 410.920000000000016,   5.460000000000000, 403.290000000000020
1160,0,0,0,0, 416.750000000000000,   6.170000000000000, 406.779999999999973
1161,0,0,0,0, 417.480000000000018,  10.949999999999999, 406.459999999999980
1162,0,0,0,0, 402.970000000000027,  12.180000000000000, 395.199999999999989
1163,0,0,0,0, 396.120000000000005,  18.840000000000000, 388.110000000000014
1164,0,0,0,0, 391.519999999999982,  23.460000000000001, 383.399999999999977
1165,0,0,0,0, 386.639999999999986,  32.219999999999999, 378.310000000000002
1166,0,0,0,0, 381.160000000000025,  37.329999999999998, 372.459999999999980
1167,0,0,0,0, 361.170000000000016,  19.850000000000001, 352.790000000000020
1168,0,0,0,0, 358.600000000000023,  20.539999999999999, 350.920000000000016
1169,1,0,1,0, 354.939999999999998,  21.160000000000000, 347.910000000000025
1170,0,0,0,0, 352.720000000000027,  24.559999999999999, 346.610000000000014
1171,0,0,0,0, 365.740000000000009,  21.420000000000002, 356.459999999999980
1172,0,0,0,0, 361.750000000000000,  16.600000000000001, 351.990000000000009
1173,0,0,0,0, 357.550000000000011,  12.190000000000000, 347.600000000000023
1174,0,0,0,0, 411.819999999999993,  24.420000000000002, 385.800000000000011
1175,0,0,0,0, 407.029999999999973,  19.329999999999998, 380.709999999999980
1176,0,0,0,0, 402.639999999999986,  14.740000000000000, 375.939999999999998
1177,0,0,0,0, 397.620000000000005,  10.320000000000000, 370.399999999999977
1178,0,0,0,0, 387.970000000000027,  10.670000000000000, 363.899999999999977
1179,0,0,0,0, 381.269999999999982,   6.790000000000000, 356.819999999999993
1180,0,0,0,0, 375.540000000000020,   7.880000000000000, 350.500000000000000
1181,0,0,0,0, 390.379999999999995,   7.320000000000000, 362.670000000000016
1182,1,0,1,0, 386.029999999999973,  10.940000000000000, 357.720000000000027
1183,0,0,0,0, 348.589999999999975,   7.360000000000000, 316.410000000000025
1184,0,0,0,0, 353.060000000000002,  12.539999999999999, 319.529999999999973
1185,0,0,0,0, 339.029999999999973,  16.690000000000001, 302.769999999999982
1186,0,0,0,0, 335.120000000000005,   8.390000000000001, 306.589999999999975
1187,0,0,0,0, 326.310000000000002,   2.850000000000000, 296.709999999999980
1188,0,0,0,0, 322.589999999999975,   7.750000000000000, 292.389999999999986
1189,1,0,1,0, 311.199999999999989,   4.950000000000000, 279.800000000000011
1190,0,0,0,0, 307.319999999999993,  10.080000000000000, 275.089999999999975
1191,0,0,0,0, 290.170000000000016,  13.470000000000001, 255.069999999999993
1192,0,0,0,0, 284.310000000000002,   8.680000000000000, 247.680000000000007
1193,0,0,0,0, 281.149999999999977,   9.779999999999999, 243.620000000000005
1194,0,0,0,0, 292.490000000000009,   6.010000000000000, 251.560000000000002
1195,0,0,0,0, 285.100000000000023,  14.400000000000000, 243.259999999999991
1196,0,0,0,0, 280.399999999999977,  12.160000000000000, 241.280000000000001
1197,0,0,0,0, 273.329999999999984,  21.280000000000001, 233.090000000000003
1198,0,0,0,0, 270.670000000000016,  22.059999999999999, 231.180000000000007
1199,0,0,0,0, 278.000000000000000,  12.890000000000001, 240.509999999999991
1200,0,0,0,0, 269.160000000000025,  22.210000000000001, 230.610000000000014
1201,0,0,0,0, 267.189999999999998,  21.930000000000000, 229.770000000000010
1202,0,0,0,0, 265.000000000000000,  20.340000000000000, 228.699999999999989
1203,1,0,1,0, 262.339999999999975,  17.670000000000002, 226.840000000000003
1204,0,0,0,0, 262.129999999999995,  12.750000000000000, 227.939999999999998
1205,0,0,0,0, 260.410000000000025,   8.390000000000001, 227.270000000000010
1206,0,0,0,0, 260.189999999999998,   5.970000000000000, 227.789999999999992
1207,0,0,0,0, 268.899999999999977,  13.410000000000000, 238.199999999999989
1208,0,0,0,0, 269.579999999999984,  13.650000000000000, 237.659999999999997
1209,0,0,0,0, 270.509999999999991,  15.600000000000000, 237.460000000000008
1210,1,0,1,0, 272.920000000000016,  19.390000000000001, 238.889999999999986
1211,0,0,0,0, 274.019999999999982,  19.780000000000001, 238.729999999999990
1212,0,0,0,0, 275.540000000000020,  16.670000000000002, 239.349999999999994
1213,0,0,0,0, 237.550000000000011,  14.359999999999999, 215.069999999999993
1214,0,0,0,0, 238.169999999999987,  20.600000000000001, 214.110000000000014
1215,0,0,0,0, 238.909999999999997,  21.660000000000000, 213.319999999999993
1216,0,0,0,0, 239.199999999999989,  23.210000000000001, 212.629999999999995
1217,0,0,0,0, 240.500000000000000,  25.270000000000000, 212.599999999999994
1218,0,0,0,0, 242.050000000000011,  15.359999999999999, 213.080000000000013
1219,1,0,1,0, 242.789999999999992,  13.449999999999999, 212.780000000000001
1220,0,0,0,0, 244.520000000000010,  11.619999999999999, 213.229999999999990
1221,0,0,0,0, 249.569999999999993,   6.540000000000000, 218.949999999999989
1222,0,0,0,0, 253.090000000000003,   4.100000000000000, 222.740000000000009
1223,0,0,0,0, 258.600000000000023,   6.510000000000000, 228.849999999999994
1224,0,0,0,0, 260.879999999999995,   8.680000000000000, 231.360000000000014
1225,0,0,0,0, 218.909999999999997,  14.830000000000000, 195.340000000000003
1226,0,0,0,0, 219.949999999999989,  18.230000000000000, 195.099999999999994
1227,0,0,0,0, 221.759999999999991,  18.370000000000001, 196.169999999999987
1228,0,0,0,0, 224.009999999999991,  18.550000000000001, 195.400000000000006
1229,0,0,0,0, 226.409999999999997,  21.460000000000001, 196.460000000000008
1230,0,0,0,0, 227.530000000000001,  23.899999999999999, 196.169999999999987
1231,1,0,1,0, 231.180000000000007,  18.250000000000000, 197.909999999999997
1232,0,0,0,0, 233.729999999999990,  13.230000000000000, 198.949999999999989
1233,0,0,0,0, 236.120000000000005,   9.180000000000000, 199.719999999999999
1234,0,0,0,0, 238.270000000000010,   7.450000000000000, 200.939999999999998
1235,0,0,0,0, 253.379999999999995,   8.789999999999999, 220.129999999999995
1236,0,0,0,0, 249.689999999999998,  11.910000000000000, 216.099999999999994
1237,0,0,0,0, 246.199999999999989,  11.510000000000000, 212.240000000000009
1238,0,0,0,0, 248.069999999999993,   8.390000000000001, 213.099999999999994
1239,2,0,2,0, 250.300000000000011,   6.650000000000000, 214.330000000000013
1240,0,0,0,0, 251.960000000000008,   6.740000000000000, 215.050000000000011
1241,0,0,0,0, 253.400000000000006,   8.699999999999999, 215.439999999999998
1242,0,0,0,0, 242.139999999999986,  10.600000000000000, 202.729999999999990
1243,0,0,0,0, 232.819999999999993,  14.080000000000000, 194.620000000000005
1244,0,0,0,0, 236.090000000000003,   9.529999999999999, 195.379999999999995
1245,0,0,0,0, 231.789999999999992,  12.619999999999999, 190.180000000000007
1246,0,0,0,0, 228.930000000000007,  20.690000000000001, 190.139999999999986
1247,2,0,2,0, 225.780000000000001,  16.489999999999998, 186.330000000000013
1248,0,0,0,0, 222.199999999999989,  12.020000000000000, 182.050000000000011
1249,0,0,0,0, 228.629999999999995,  13.199999999999999, 186.669999999999987
1250,1,0,1,0, 225.490000000000009,   9.130000000000001, 182.500000000000000
1251,2,0,2,0, 218.539999999999992,   6.760000000000000, 177.400000000000006
1252,0,0,0,0, 217.840000000000003,   4.960000000000000, 173.620000000000005
1253,12,0,12,0, 211.789999999999992,   6.070000000000000, 170.250000000000000
1254,1,0,1,0, 214.060000000000002,  16.350000000000001, 175.960000000000008
1255,1,0,1,0, 208.840000000000003,  12.340000000000000, 169.129999999999995
1256,1,0,1,0, 205.819999999999993,  20.250000000000000, 167.129999999999995
1257,1,0,1,0, 201.740000000000009,  26.010000000000002, 164.840000000000003
1258,1,0,1,0, 197.750000000000000,  26.390000000000001, 162.409999999999997
1259,1,0,1,0, 194.509999999999991,  23.940000000000001, 160.590000000000003
1260,1,0,1,0, 202.889999999999986,   8.720000000000001, 156.780000000000001
1261,0,0,0,0, 194.159999999999997,  16.949999999999999, 152.330000000000013
1262,0,0,0,0, 190.969999999999999,  32.100000000000001, 150.060000000000002
1263,2,0,2,0, 188.250000000000000,  26.020000000000000, 148.379999999999995
1264,0,0,0,0, 215.439999999999998,  10.490000000000000, 186.430000000000007
1265,1,0,1,0, 212.590000000000003,   9.000000000000000, 182.990000000000009
1266,1,0,1,0, 207.139999999999986,   6.460000000000000, 181.650000000000006
1267,0,0,0,0, 161.729999999999990,  18.010000000000002, 130.419999999999987
1268,0,1,1,0, 191.520000000000010,   9.210000000000001, 143.229999999999990
1269,1,0,1,0, 186.740000000000009,   8.460000000000001, 138.539999999999992
1270,2,0,2,0, 181.340000000000003,  17.640000000000001, 135.939999999999998
1271,0,0,0,0, 175.400000000000006,  26.070000000000000, 132.229999999999990
1272,5,0,5,0, 172.639999999999986,  19.559999999999999, 131.150000000000006
1273,0,1,1,0, 181.219999999999999,   6.110000000000000, 129.860000000000014
1274,0,1,1,0, 178.310000000000002,   9.050000000000001, 127.989999999999995
1275,0,1,1,0, 172.889999999999986,  15.490000000000000, 124.189999999999998
1276,0,1,1,0, 168.770000000000010,  21.370000000000001, 121.939999999999998
1277,0,1,1,0, 166.099999999999994,  22.550000000000001, 120.099999999999994
1278,0,1,1,0, 164.129999999999995,  19.539999999999999, 119.120000000000005
1279,0,1,1,0, 163.099999999999994,  17.879999999999999, 118.650000000000006
1280,2,0,2,0, 155.590000000000003,   6.540000000000000, 115.299999999999997
1281,2,0,2,0, 148.289999999999992,  12.529999999999999, 106.620000000000005
1282,0,0,0,0, 142.870000000000005,  20.800000000000001,  99.290000000000006
1283,0,0,0,0, 139.599999999999994,  16.620000000000001,  94.849999999999994
1284,1,0,1,0, 136.520000000000010,  10.330000000000000,  89.409999999999997
1285,3,0,3,0, 132.370000000000005,   7.060000000000000,  83.500000000000000
1286,3,0,3,0, 126.879999999999995,  15.539999999999999,  81.769999999999996
1287,5,0,5,0, 121.549999999999997,  20.070000000000000,  77.829999999999998
1288,2,0,2,0, 118.189999999999998,  31.379999999999999,  76.939999999999998
1289,4,0,4,0, 109.019999999999996,  18.910000000000000,  63.359999999999999
1290,2,0,2,0, 113.150000000000006,  22.250000000000000,  65.510000000000005
1291,1,0,1,0, 116.349999999999994,  18.559999999999999,  67.049999999999997
1292,0,0,0,0, 119.959999999999994,  14.750000000000000,  69.129999999999995
1293,3,0,3,0, 126.290000000000006,   8.820000000000000,  73.140000000000001
1294,1,0,1,0, 124.500000000000000,   6.400000000000000,  69.739999999999995
1295,2,1,3,0, 122.019999999999996,   7.410000000000000,  65.540000000000006
1296,1,0,1,0, 121.010000000000005,   9.480000000000000,  62.990000000000002
1297,5,0,5,0, 116.129999999999995,  17.190000000000001,  50.649999999999999
1298,2,0,2,0, 111.040000000000006,  12.590000000000000,  45.719999999999999
1299,3,0,3,0, 106.310000000000002,  10.690000000000000,  42.039999999999999
1300,2,0,2,0,  98.890000000000001,   9.949999999999999,  35.719999999999999
1301,5,1,6,0,  92.099999999999994,  14.140000000000001,  30.829999999999998
1302,5,0,5,0, 111.129999999999995,   9.490000000000000,  41.920000000000002
1303,1,0,1,0, 117.269999999999996,  13.619999999999999,  48.060000000000002
1304,3,0,3,0, 122.409999999999997,  17.550000000000001,  53.130000000000003
1305,1,6,7,0, 129.389999999999986,  17.489999999999998,  60.060000000000002
1306,0,0,0,0, 135.439999999999998,  12.920000000000000,  66.129999999999995
1307,1,0,1,0, 139.430000000000007,  10.369999999999999,  70.099999999999994
1308,1,0,1,0, 146.490000000000009,   9.270000000000000,  77.159999999999997
1309,3,1,4,0, 153.900000000000006,  13.340000000000000,  84.579999999999998
1310,2,0,2,0, 160.699999999999989,  18.640000000000001,  91.359999999999999
1311,5,0,5,0, 166.419999999999987,  11.640000000000001,  97.060000000000002
1312,0,0,0,0, 173.289999999999992,   8.430000000000000, 103.939999999999998
1313,0,0,0,0, 179.110000000000014,   8.359999999999999, 109.739999999999995
1314,2,0,2,0, 199.500000000000000,   6.820000000000000, 130.120000000000005
1315,0,0,0,0, 179.729999999999990,  14.109999999999999, 110.530000000000001
1316,5,0,5,0, 179.710000000000008,  18.460000000000001, 110.739999999999995
1317,1,0,1,0, 198.090000000000003,  17.480000000000000, 129.240000000000009
1318,2,0,2,0, 201.430000000000007,  25.859999999999999, 133.069999999999993
1319,0,0,0,0, 181.150000000000006,  19.469999999999999, 112.609999999999999
1320,3,0,3,0, 182.050000000000011,  22.649999999999999, 113.780000000000001
1321,0,0,0,0, 183.919999999999987,  30.910000000000000, 116.469999999999999
1322,0,0,0,0, 201.199999999999989,  32.780000000000001, 133.349999999999994
1323,1,0,1,0, 202.349999999999994,  37.350000000000001, 134.939999999999998
1324,0,0,0,0, 203.460000000000008,  43.789999999999999, 136.780000000000001
1325,1,0,1,0, 186.699999999999989,  27.760000000000002, 120.359999999999999
1326,0,0,0,0, 188.330000000000013,  27.600000000000001, 122.980000000000004
1327,0,0,0,0, 205.250000000000000,  49.270000000000003, 139.189999999999998
1328,0,0,0,0, 206.780000000000001,  45.759999999999998, 141.360000000000014
1329,0,0,0,0, 190.159999999999997,  30.050000000000001, 125.650000000000006
1330,2,0,2,0, 133.810000000000002,  25.410000000000000,  67.579999999999998
1331,8,0,8,0, 139.389999999999986,  20.890000000000001,  72.400000000000006
1332,1,0,1,0, 145.580000000000013,  14.070000000000000,  79.019999999999996
1333,4,0,4,0, 151.270000000000010,  10.920000000000000,  84.099999999999994
1334,0,0,0,0, 157.479999999999990,   7.940000000000000,  90.260000000000005
1335,3,0,3,0, 162.569999999999993,   9.580000000000000,  95.159999999999997
1336,0,0,0,0, 168.620000000000005,  13.580000000000000, 101.099999999999994
1337,0,0,0,0, 140.900000000000006,  21.149999999999999,  79.810000000000002
1338,0,0,0,0, 144.210000000000008,  18.030000000000001,  82.620000000000005
1339,1,0,1,0, 150.560000000000002,  12.199999999999999,  88.409999999999997
1340,0,0,0,0, 155.849999999999994,   9.890000000000001,  92.709999999999994
1341,1,0,1,0, 163.569999999999993,   9.109999999999999, 100.150000000000006
1342,1,0,1,0, 168.169999999999987,   8.900000000000000, 103.840000000000003
1343,2,0,2,0, 174.270000000000010,  13.859999999999999, 109.469999999999999
1344,0,0,0,0, 153.330000000000013,   9.510000000000000,  97.060000000000002
1345,0,0,0,0, 156.969999999999999,  10.779999999999999, 102.890000000000001
1346,0,0,0,0, 160.960000000000008,  13.619999999999999, 108.060000000000002
1347,2,0,2,0, 171.860000000000014,  14.130000000000001, 117.379999999999995
1348,1,0,1,0, 174.830000000000013,  14.789999999999999, 119.500000000000000
1349,1,0,1,0, 177.379999999999995,  13.080000000000000, 121.459999999999994
1350,1,0,1,0, 184.919999999999987,  14.470000000000001, 127.409999999999997
1351,1,0,1,0, 208.210000000000008,  38.310000000000002, 143.830000000000013
1352,1,0,1,0, 211.289999999999992,  32.479999999999997, 147.650000000000006
1353,0,0,0,0, 213.370000000000005,  26.059999999999999, 150.680000000000007
1354,1,0,1,0, 215.810000000000002,  21.160000000000000, 153.819999999999993
1355,0,0,0,0, 217.979999999999990,  15.980000000000000, 156.770000000000010
1356,2,0,2,0, 190.860000000000014,  32.159999999999997, 127.290000000000006
1357,1,0,1,0, 193.469999999999999,  37.350000000000001, 130.599999999999994
1358,2,0,2,0, 196.189999999999998,  31.109999999999999, 134.379999999999995
1359,0,0,0,0, 199.330000000000013,  25.030000000000001, 138.539999999999992
1360,0,0,0,0, 201.180000000000007,  19.109999999999999, 141.259999999999991
1361,0,0,0,0, 204.830000000000013,  13.359999999999999, 145.759999999999991
1362,0,0,0,0, 207.909999999999997,   6.910000000000000, 150.020000000000010
1363,0,0,0,0, 218.370000000000005,  10.180000000000000, 164.199999999999989
1364,0,0,0,0, 213.479999999999990,  12.279999999999999, 160.020000000000010
1365,1,0,1,0, 201.550000000000011,  11.810000000000000, 144.270000000000010
1366,1,0,1,0, 196.639999999999986,  16.480000000000000, 140.210000000000008
1367,1,0,1,0, 192.689999999999998,  25.820000000000000, 137.159999999999997
1368,0,0,0,0, 208.090000000000003,  17.820000000000000, 155.840000000000003
1369,0,0,0,0, 204.969999999999999,  21.910000000000000, 153.620000000000005
1370,2,0,2,0, 201.110000000000014,  26.980000000000000, 150.889999999999986
1371,0,0,0,0, 189.310000000000002,  25.820000000000000, 134.900000000000006
1372,0,0,0,0, 186.400000000000006,  28.899999999999999, 132.889999999999986
1373,0,0,0,0, 180.569999999999993,  26.489999999999998, 128.310000000000002
1374,0,0,0,0, 194.889999999999986,  46.030000000000001, 145.900000000000006
1375,0,0,0,0, 191.340000000000003,  29.500000000000000, 143.759999999999991
1376,0,0,0,0, 186.849999999999994,  23.260000000000002, 141.120000000000005
1377,0,0,0,0, 172.900000000000006,  27.820000000000000, 123.250000000000000
1378,0,0,0,0, 169.080000000000013,  18.750000000000000, 120.400000000000006
1379,0,0,0,0, 166.939999999999998,  15.640000000000001, 119.230000000000004
1380,0,0,0,0, 162.500000000000000,  10.990000000000000, 116.359999999999999
1381,0,0,0,0, 172.469999999999999,   7.850000000000000, 132.009999999999991
1382,0,0,0,0, 146.020000000000010,   9.380000000000001, 109.090000000000003
1383,0,3,3,0, 150.909999999999997,  18.030000000000001, 176.629999999999995
1384,3,0,3,0, 155.120000000000005,  18.550000000000001, 183.030000000000001
1385,0,0,0,0, 163.400000000000006,  25.300000000000001, 191.090000000000003
1386,0,0,0,0, 166.439999999999998,  28.609999999999999, 192.250000000000000
1387,0,0,0,0, 170.909999999999997,  33.549999999999997, 193.870000000000005
1388,0,0,0,0, 177.060000000000002,  28.199999999999999, 195.729999999999990
1389,0,0,0,0, 181.039999999999992,  24.210000000000001, 197.460000000000008
1390,0,0,0,0, 186.889999999999986,  19.079999999999998, 200.419999999999987
1391,0,0,0,0, 192.449999999999989,  15.020000000000000, 203.360000000000014
1392,0,0,0,0, 153.340000000000003,  39.579999999999998, 169.099999999999994
1393,0,0,0,0, 157.650000000000006,  42.180000000000000, 170.199999999999989
1394,0,0,0,0, 163.150000000000006,  33.859999999999999, 173.909999999999997
1395,0,0,0,0, 167.469999999999999,  29.579999999999998, 174.810000000000002
1396,1,0,1,0, 171.770000000000010,  25.399999999999999, 177.020000000000010
1397,0,0,0,0, 176.330000000000013,  21.100000000000001, 179.490000000000009
1398,0,0,0,0, 229.759999999999991,  15.630000000000001, 182.840000000000003
1399,0,0,0,0, 221.400000000000006,  12.510000000000000, 168.180000000000007
1400,1,0,1,0, 224.009999999999991,  17.000000000000000, 171.729999999999990
1401,0,0,0,0, 228.240000000000009,  20.840000000000000, 176.530000000000001
1402,0,0,0,0, 231.979999999999990,  20.590000000000000, 181.090000000000003
1403,0,0,0,0, 235.409999999999997,  14.990000000000000, 185.449999999999989
1404,0,1,1,0, 238.629999999999995,   9.100000000000000, 189.740000000000009
1405,0,0,0,0, 231.550000000000011,   7.280000000000000, 174.550000000000011
1406,0,0,0,0, 235.150000000000006,  10.380000000000001, 178.969999999999999
1407,0,0,0,0, 237.210000000000008,  14.240000000000000, 181.870000000000005
1408,0,0,0,0, 240.849999999999994,  19.670000000000002, 186.289999999999992
1409,0,0,0,0, 243.969999999999999,  24.989999999999998, 190.150000000000006
1410,0,0,0,0, 247.080000000000013,  19.730000000000000, 194.169999999999987
1411,0,0,0,0, 265.589999999999975,   8.250000000000000, 216.409999999999997
1412,0,0,0,0, 219.009999999999991,   9.470000000000001, 221.240000000000009
1413,0,0,0,0, 220.680000000000007,  13.340000000000000, 225.199999999999989
1414,0,0,0,0, 223.509999999999991,  19.219999999999999, 230.699999999999989
1415,1,0,1,0, 225.370000000000005,  23.730000000000000, 234.719999999999999
1416,0,0,0,0, 200.349999999999994,   7.380000000000000, 207.449999999999989
1417,0,0,0,0, 202.620000000000005,   9.490000000000000, 212.330000000000013
1418,0,0,0,0, 204.819999999999993,  15.039999999999999, 217.909999999999997
1419,0,0,0,0, 208.740000000000009,  20.539999999999999, 224.280000000000001
1420,0,0,0,0, 227.430000000000007,  29.030000000000001, 239.180000000000007
1421,0,0,0,0, 209.300000000000011,  26.250000000000000, 228.060000000000002
1422,0,0,0,0, 212.400000000000006,  33.130000000000003, 234.259999999999991
1423,0,0,0,0, 214.000000000000000,  44.329999999999998, 238.199999999999989
1424,0,0,0,0, 216.870000000000005,  40.000000000000000, 242.810000000000002
1425,0,0,0,0, 218.800000000000011,  36.740000000000002, 246.659999999999997
1426,0,0,0,0, 223.780000000000001,  26.829999999999998, 254.870000000000005
1427,0,0,0,0, 228.349999999999994,  19.320000000000000, 261.870000000000005
1428,0,0,0,0, 230.069999999999993,  34.609999999999999, 244.300000000000011
1429,0,0,0,0, 233.129999999999995,  36.229999999999997, 249.360000000000014
1430,0,0,0,0, 235.569999999999993,  29.430000000000000, 254.889999999999986
1431,0,0,0,0, 237.919999999999987,  24.690000000000001, 259.060000000000002
1432,0,0,0,0, 241.860000000000014,  12.890000000000001, 269.600000000000023
1433,0,0,0,0, 246.479999999999990,   8.609999999999999, 273.699999999999989
1434,0,0,0,0, 249.060000000000002,   9.550000000000001, 274.040000000000020
1435,0,0,0,0, 252.659999999999997,  12.650000000000000, 275.079999999999984
1436,0,0,0,0, 256.879999999999995,  17.570000000000000, 276.509999999999991
1437,0,0,0,0, 260.600000000000023,  23.100000000000001, 277.500000000000000
1438,0,0,0,0, 264.769999999999982,  27.710000000000001, 279.600000000000023
1439,0,0,0,0, 268.629999999999995,  33.560000000000002, 280.810000000000002
1440,0,0,0,0, 273.529999999999973,  39.200000000000003, 283.449999999999989
1441,0,0,0,0, 287.040000000000020,  52.799999999999997, 287.560000000000002
1442,0,0,0,0, 273.310000000000002,  56.579999999999998, 280.620000000000005
1443,0,0,0,0, 271.500000000000000,  51.119999999999997, 276.579999999999984
1444,0,0,0,0, 268.189999999999998,  44.680000000000000, 270.930000000000007
1445,0,0,0,0, 266.439999999999998,  39.350000000000001, 266.939999999999998
1446,0,0,0,0, 263.819999999999993,  33.880000000000003, 262.180000000000007
1447,0,0,0,0, 311.120000000000005,  30.590000000000000, 259.620000000000005
1448,0,0,0,0, 306.959999999999980,  24.590000000000000, 254.770000000000010
1449,0,0,0,0, 303.259999999999991,  19.090000000000000, 250.389999999999986
1450,0,0,0,0, 299.660000000000025,  16.309999999999999, 246.180000000000007
1451,0,0,0,0, 295.519999999999982,   9.900000000000000, 241.250000000000000
1452,0,0,0,0, 333.480000000000018,  43.869999999999997, 281.230000000000018
1453,0,0,0,0, 330.870000000000005,  39.979999999999997, 278.180000000000007
1454,0,0,0,0, 326.449999999999989,  34.270000000000003, 273.259999999999991
1455,0,0,0,0, 323.980000000000018,  30.210000000000001, 270.240000000000009
1456,0,0,0,0, 320.829999999999984,  25.640000000000001, 266.550000000000011
1457,0,0,0,0, 317.990000000000009,  21.440000000000001, 263.120000000000005
1458,0,0,0,0, 314.910000000000025,  17.949999999999999, 259.589999999999975
1459,0,0,0,0, 311.199999999999989,  12.500000000000000, 255.219999999999999
1460,0,0,0,0, 308.199999999999989,   8.670000000000000, 251.639999999999986
1461,0,0,0,0, 254.469999999999999,  14.080000000000000, 201.979999999999990
1462,0,0,0,0, 258.699999999999989,  16.170000000000002, 205.639999999999986
1463,0,0,0,0, 262.519999999999982,  19.570000000000000, 208.860000000000014
1464,1,0,1,0, 256.399999999999977,  33.740000000000002, 201.699999999999989
1465,0,0,0,0, 258.620000000000005,  34.770000000000003, 203.280000000000001
1466,0,0,0,0, 262.189999999999998,  26.969999999999999, 206.430000000000007
1467,0,0,0,0, 266.629999999999995,  23.660000000000000, 212.169999999999987
1468,0,0,0,0, 270.860000000000014,  18.690000000000001, 215.740000000000009
1469,0,0,0,0, 274.670000000000016,  14.619999999999999, 219.180000000000007
1470,0,0,0,0, 272.220000000000027,  14.210000000000001, 221.560000000000002
1471,0,0,0,0, 275.500000000000000,  17.980000000000000, 224.319999999999993
1472,0,0,0,0, 278.379999999999995,  21.890000000000001, 226.479999999999990
1473,0,0,0,0, 281.670000000000016,  20.949999999999999, 229.120000000000005
1474,0,0,0,0, 286.180000000000007,  16.190000000000001, 233.020000000000010
1475,0,0,0,0, 290.790000000000020,  11.480000000000000, 236.930000000000007
1476,0,0,0,0, 283.550000000000011,   6.690000000000000, 227.020000000000010
1477,0,0,0,0, 280.399999999999977,  12.609999999999999, 223.069999999999993
1478,1,0,1,0, 277.879999999999995,  14.170000000000000, 219.930000000000007
1479,0,0,0,0, 274.709999999999980,  19.140000000000001, 215.969999999999999
1480,0,0,0,0, 271.129999999999995,  18.640000000000001, 211.729999999999990
1481,0,0,0,0, 268.579999999999984,  13.890000000000001, 208.599999999999994
1482,0,0,0,0, 300.689999999999998,   9.609999999999999, 242.569999999999993
1483,0,0,0,0, 297.629999999999995,   9.359999999999999, 238.960000000000008
1484,1,0,1,0, 294.910000000000025,  13.470000000000001, 235.449999999999989
1485,0,0,0,0, 290.980000000000018,  17.289999999999999, 230.960000000000008
1486,0,0,0,0, 288.980000000000018,  20.859999999999999, 228.389999999999986
1487,0,0,0,0, 285.720000000000027,  15.650000000000000, 224.430000000000007
1488,0,0,0,0, 283.569999999999993,  12.730000000000000, 221.680000000000007
1489,0,0,0,0, 280.509999999999991,  12.390000000000001, 217.969999999999999
1490,0,0,0,0, 265.199999999999989,   8.539999999999999, 204.539999999999992
1491,0,0,0,0, 278.649999999999977,   8.220000000000001, 215.460000000000008
1492,0,0,0,0, 237.759999999999991,  11.840000000000000, 180.099999999999994
